selection_unit_id,spec,selection_protocol_name,train_window_mode,rolling_train_months,refit_every,rebalance_every,model_id,stage2_model_label,covariance_model_label,covariance_model_kind,mean_model_kind,cross_policy_label,selection_eval_mode,ppgdpo_lite_blocks_valid,ppgdpo_lite_score_mean,ppgdpo_lite_score_q10,ppgdpo_lite_ce_mean,ppgdpo_lite_predictive_static_ce_mean,ppgdpo_lite_myopic_ce_mean,ppgdpo_lite_equal_weight_ce_mean,ppgdpo_lite_min_variance_ce_mean,ppgdpo_lite_risk_parity_ce_mean,ppgdpo_lite_ce_delta_predictive_static_mean,ppgdpo_lite_ce_delta_myopic_mean,ppgdpo_lite_ce_delta_zero_mean,ppgdpo_lite_ce_delta_equal_weight_mean,ppgdpo_lite_ce_delta_min_variance_mean,ppgdpo_lite_ce_delta_risk_parity_mean,ppgdpo_lite_sharpe_mean,ppgdpo_lite_train_objective_mean,assigned_device,stage2_rank_myopic_ce,stage2_rank_ce_gain,stage2_rank_ppgdpo_score,stage2_rank_ppgdpo_q10,stage2_rank_hedging_gain,stage2_real_ppgdpo_score,stage2_mean_first_score,stage2_sort_score,diagnostic_rank,selected_stage2_model,selected_stage2_model_rank,kind,factor_dim,state_dim,horizon,latent_k,feature_blocks,provided_source,residual_base,residual_k,stage1_engine,legacy_spec,r2_oos_ret_mean,r2_oos_ret_median,r2_roll_ret_q10,r2_roll_ret_min,r2_oos_state_mean,r2_oos_state_median,r2_roll_state_q10,r2_roll_state_min,train_obs_mean,train_obs_min_mean,train_obs_max_mean,cross_mean_abs_rho,cross_max_abs_rho,n_blocks,selection_split_mode,selection_val_months_requested,fail_return,fail_state,fail_cross,warn_cross,passes_guard,score_ret_mean_rank,score_ret_q10_rank,score_state_mean_rank,score_state_q10_rank,score_ret_mean_component,score_ret_q10_component,score_state_mean_component,score,stage1_mean_variant_label,cheap_rank,cheap_selected_for_rerank,recommended,official_selected_stage1,diagnostic_stage2,stage1_selected_rank,official_selected_model,official_oos_candidate,selection_role,selection_protocol,final_score,final_rank
pls_H24_k2__rolling240m_annual__regime_mean,pls_H24_k2,rolling240m_annual,rolling,240,12,1,pls_H24_k2__rolling240m_annual__regime_mean__regime_dcc,regime_dcc,regime_dcc,asset_regime_dcc,factor_apt_regime,estimated,pure_qp,1.0,0.08711735088186631,0.08711735088186631,0.088185559544146,0.0650059271548831,0.0650059271548831,0.0429754365861768,0.005039295321805,0.0378165494478775,0.023179632389262905,0.023179632389262905,-0.0010682086622796905,0.0452101229579692,0.083146264222341,0.050369010096268506,1.1255148523808258,,cuda:1,0.09859154929577463,0.8732394366197183,0.3380281690140845,0.3380281690140845,0.16901408450704225,0.29577464788732394,0.29577464788732394,0.29577464788732394,51.0,False,,pls,2,2,24.0,2.0,returns,,,,ported_legacy_v2,pls_H24_k2,0.045385471265688655,0.04069564419146765,-0.0014508100518091124,-0.02555646753235403,0.5673885129999838,0.5673885129999838,0.5231782370043916,0.4893649063636906,234.0,192.0,240.0,0.5243822287088782,0.9495517793728344,1,trailing_holdout,240,False,False,False,False,True,0.98,0.96,0.31999999999999995,0.48,0.03857765057583536,-0.00021762150777136685,0.0,0.03836002906806399,regime_mean,4,True,False,True,True,4.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.29577464788732394,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__const__zero_cross,const__zero_cross,const,constant,factor_apt,zero,pure_qp,1.0,0.0855543483896496,0.0855543483896496,0.0855543483896496,0.0720324043650047,0.0720324043650047,0.0429754365861768,0.005039295321805,0.0378165494478775,0.013521944024644905,0.013521944024644905,0.0,0.042578911803472806,0.08051505306784461,0.04773779894177211,1.076481707855124,,cuda:0,0.7535211267605634,0.09859154929577463,0.16901408450704225,0.16901408450704225,0.6690140845070423,0.29401408450704225,0.29401408450704225,0.29401408450704225,52.0,False,,pls,2,2,2.0,2.0,returns,,,,ported_legacy_v2,pls_H2_k2,0.04530791445315138,0.0414605120053011,-0.0028440520814641485,-0.029376634484264356,0.5821860685293003,0.5821860685293003,0.5193710348464198,0.46920263686039004,234.0,192.0,240.0,0.6374434350520934,0.8448145814569078,1,trailing_holdout,240,False,False,False,False,True,0.96,0.92,0.42000000000000004,0.45999999999999996,0.038511727285178675,-0.00042660781221962225,0.0,0.038085119472959054,baseline_mean,5,True,False,True,True,5.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.29401408450704225,
pls_H24_k2__rolling240m_annual__baseline_mean,pls_H24_k2,rolling240m_annual,rolling,240,12,1,pls_H24_k2__rolling240m_annual__baseline_mean__const__zero_cross,const__zero_cross,const,constant,factor_apt,zero,pure_qp,1.0,0.0854554569861197,0.0854554569861197,0.0854554569861197,0.0728831541765738,0.0728831541765738,0.0429754365861768,0.005039295321805,0.0378165494478775,0.012572302809545896,0.012572302809545896,0.0,0.0424800203999429,0.0804161616643147,0.0476389075382422,1.0793997234005597,,cuda:0,0.9929577464788732,0.08450704225352113,0.15492957746478875,0.15492957746478875,0.6690140845070423,0.2834507042253521,0.2834507042253521,0.2834507042253521,53.0,False,,pls,2,2,24.0,2.0,returns,,,,ported_legacy_v2,pls_H24_k2,0.045385471265688655,0.04069564419146765,-0.0014508100518091124,-0.02555646753235403,0.5673885129999838,0.5673885129999838,0.5231782370043916,0.4893649063636906,234.0,192.0,240.0,0.5243822287088782,0.9495517793728344,1,trailing_holdout,240,False,False,False,False,True,0.98,0.96,0.31999999999999995,0.48,0.03857765057583536,-0.00021762150777136685,0.0,0.03836002906806399,baseline_mean,3,True,False,True,True,3.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.2834507042253521,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__const__zero_cross,const__zero_cross,const,constant,factor_apt,zero,pure_qp,1.0,0.0853671553598494,0.0853671553598494,0.0853671553598494,0.0717934426721651,0.0717934426721651,0.0429754365861768,0.005039295321805,0.0378165494478775,0.0135737126876843,0.0135737126876843,0.0,0.0423917187736726,0.0803278600380444,0.047550605911971904,1.0725697869124904,,cuda:0,0.6126760563380282,0.11267605633802813,0.12676056338028174,0.12676056338028174,0.6690140845070423,0.26232394366197187,0.26232394366197187,0.26232394366197187,54.0,False,,pls,2,2,1.0,2.0,returns,,,,ported_legacy_v2,pls_H1_k2,0.04599483683163494,0.042465320953960495,-0.0006814833690415023,-0.02672979464824226,0.5853276715012625,0.5853276715012625,0.5174663350017368,0.4730424408508606,234.0,192.0,240.0,0.6312442468279548,0.845405750264634,1,trailing_holdout,240,False,False,False,False,True,1.0,0.98,0.43999999999999995,0.42000000000000004,0.0390956113068897,-0.00010222250535622534,0.0,0.03899338880153347,baseline_mean,1,True,False,True,True,1.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.26232394366197187,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__dcc,dcc,dcc,asset_dcc,factor_apt,estimated,pure_qp,1.0,0.08695615461628971,0.08695615461628971,0.0886851925704996,0.0718879015157979,0.0718879015157979,0.0429754365861768,0.005039295321805,0.0378165494478775,0.016797291054701707,0.016797291054701707,-0.0017290379542098944,0.0457097559843228,0.0836458972486946,0.050868643122622105,1.119509091552381,,cuda:0,0.6690140845070423,0.4225352112676056,0.295774647887324,0.295774647887324,0.09859154929577463,0.24647887323943668,0.24647887323943668,0.24647887323943668,55.0,False,,pls,2,2,2.0,2.0,returns,,,,ported_legacy_v2,pls_H2_k2,0.04530791445315138,0.0414605120053011,-0.0028440520814641485,-0.029376634484264356,0.5821860685293003,0.5821860685293003,0.5193710348464198,0.46920263686039004,234.0,192.0,240.0,0.6374434350520934,0.8448145814569078,1,trailing_holdout,240,False,False,False,False,True,0.96,0.92,0.42000000000000004,0.45999999999999996,0.038511727285178675,-0.00042660781221962225,0.0,0.038085119472959054,baseline_mean,5,True,False,True,True,5.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.24647887323943668,
pls_H2_k2__rolling240m_annual__regime_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__regime_mean__const__zero_cross,const__zero_cross,const,constant,factor_apt_regime,zero,pure_qp,1.0,0.0850749002153401,0.0850749002153401,0.0850749002153401,0.0708835773131046,0.0708835773131046,0.0429754365861768,0.005039295321805,0.0378165494478775,0.0141913229022355,0.0141913229022355,0.0,0.0420994636291633,0.0800356048935351,0.047258350767462605,1.0769776758050251,,cuda:1,0.35915492957746475,0.14084507042253525,0.09859154929577463,0.09859154929577463,0.6690140845070423,0.24119718309859153,0.24119718309859153,0.24119718309859153,56.0,False,,pls,2,2,2.0,2.0,returns,,,,ported_legacy_v2,pls_H2_k2,0.04530791445315138,0.0414605120053011,-0.0028440520814641485,-0.029376634484264356,0.5821860685293003,0.5821860685293003,0.5193710348464198,0.46920263686039004,234.0,192.0,240.0,0.6374434350520934,0.8448145814569078,1,trailing_holdout,240,False,False,False,False,True,0.96,0.92,0.42000000000000004,0.45999999999999996,0.038511727285178675,-0.00042660781221962225,0.0,0.038085119472959054,regime_mean,6,True,False,True,True,6.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.24119718309859153,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__regime_dcc__gated_cross,regime_dcc__gated_cross,regime_dcc,asset_regime_dcc,factor_apt,regime_gated,pure_qp,1.0,0.08659200308203861,0.08659200308203861,0.0880056156682048,0.0710148412165119,0.0710148412165119,0.0429754365861768,0.005039295321805,0.0378165494478775,0.016990774451692905,0.016990774451692905,-0.0014136125861661936,0.045030179082028006,0.08296632034639981,0.05018906622032731,1.1124726464654626,,cuda:0,0.3943661971830986,0.49295774647887325,0.2676056338028169,0.2676056338028169,0.12676056338028174,0.2323943661971831,0.2323943661971831,0.2323943661971831,57.0,False,,pls,2,2,2.0,2.0,returns,,,,ported_legacy_v2,pls_H2_k2,0.04530791445315138,0.0414605120053011,-0.0028440520814641485,-0.029376634484264356,0.5821860685293003,0.5821860685293003,0.5193710348464198,0.46920263686039004,234.0,192.0,240.0,0.6374434350520934,0.8448145814569078,1,trailing_holdout,240,False,False,False,False,True,0.96,0.92,0.42000000000000004,0.45999999999999996,0.038511727285178675,-0.00042660781221962225,0.0,0.038085119472959054,baseline_mean,5,True,False,True,True,5.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.2323943661971831,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__adcc,adcc,adcc,asset_adcc,factor_apt,estimated,pure_qp,1.0,0.0868622450382048,0.0868622450382048,0.0886093355116084,0.0718698395298264,0.0718698395298264,0.0429754365861768,0.005039295321805,0.0378165494478775,0.01673949598178201,0.01673949598178201,-0.0017470904734036008,0.045633898925431605,0.08357004018980341,0.05079278606373091,1.1182585502853493,,cuda:0,0.6408450704225352,0.4084507042253521,0.2816901408450704,0.2816901408450704,0.08450704225352113,0.23239436619718307,0.23239436619718307,0.23239436619718307,58.0,False,,pls,2,2,2.0,2.0,returns,,,,ported_legacy_v2,pls_H2_k2,0.04530791445315138,0.0414605120053011,-0.0028440520814641485,-0.029376634484264356,0.5821860685293003,0.5821860685293003,0.5193710348464198,0.46920263686039004,234.0,192.0,240.0,0.6374434350520934,0.8448145814569078,1,trailing_holdout,240,False,False,False,False,True,0.96,0.92,0.42000000000000004,0.45999999999999996,0.038511727285178675,-0.00042660781221962225,0.0,0.038085119472959054,baseline_mean,5,True,False,True,True,5.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.23239436619718307,
pls_H12_k2__rolling240m_annual__baseline_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__baseline_mean__const__zero_cross,const__zero_cross,const,constant,factor_apt,zero,pure_qp,1.0,0.0849116115764239,0.0849116115764239,0.0849116115764239,0.0725646345587435,0.0725646345587435,0.0429754365861768,0.005039295321805,0.0378165494478775,0.012346977017680408,0.012346977017680408,0.0,0.041936174990247106,0.07987231625461891,0.04709506212854641,1.0741988619777392,,cuda:0,0.9084507042253521,0.04225352112676062,0.07042253521126762,0.07042253521126762,0.6690140845070423,0.22007042253521128,0.22007042253521128,0.22007042253521128,59.0,False,,pls,2,2,12.0,2.0,returns,,,,ported_legacy_v2,pls_H12_k2,0.04393403270776767,0.03924292567086418,-0.002989471125259799,-0.02799367512841348,0.5708345372217636,0.5708345372217636,0.5180973973616043,0.4732718293301915,234.0,192.0,240.0,0.5800241867056645,0.9425475285901042,1,trailing_holdout,240,False,False,False,False,True,0.92,0.9,0.33999999999999997,0.43999999999999995,0.03734392780160252,-0.00044842066878896983,0.0,0.03689550713281355,baseline_mean,7,True,False,True,True,7.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.22007042253521128,
pls_H12_k2__rolling240m_annual__regime_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__regime_mean__regime_dcc,regime_dcc,regime_dcc,asset_regime_dcc,factor_apt_regime,estimated,pure_qp,1.0,0.08619897221555489,0.08619897221555489,0.0877499439746938,0.0654035426708978,0.0654035426708978,0.0429754365861768,0.005039295321805,0.0378165494478775,0.02234640130379599,0.02234640130379599,-0.0015509717591389027,0.044774507388516994,0.0827106486528888,0.0499333945268163,1.120455505391993,,cuda:1,0.14084507042253525,0.8450704225352113,0.2535211267605634,0.2535211267605634,0.11267605633802813,0.21830985915492956,0.21830985915492956,0.21830985915492956,60.0,False,,pls,2,2,12.0,2.0,returns,,,,ported_legacy_v2,pls_H12_k2,0.04393403270776767,0.03924292567086418,-0.002989471125259799,-0.02799367512841348,0.5708345372217636,0.5708345372217636,0.5180973973616043,0.4732718293301915,234.0,192.0,240.0,0.5800241867056645,0.9425475285901042,1,trailing_holdout,240,False,False,False,False,True,0.92,0.9,0.33999999999999997,0.43999999999999995,0.03734392780160252,-0.00044842066878896983,0.0,0.03689550713281355,regime_mean,8,True,False,True,True,8.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.21830985915492956,
pls_H12_k2__rolling240m_annual__regime_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__regime_mean__const__zero_cross,const__zero_cross,const,constant,factor_apt_regime,zero,pure_qp,1.0,0.0847972987823651,0.0847972987823651,0.0847972987823651,0.0722639375060856,0.0722639375060856,0.0429754365861768,0.005039295321805,0.0378165494478775,0.012533361276279492,0.012533361276279492,0.0,0.041821862196188296,0.0797580034605601,0.0469807493344876,1.0784784957269726,,cuda:1,0.823943661971831,0.07042253521126762,0.05633802816901412,0.05633802816901412,0.6690140845070423,0.20950704225352115,0.20950704225352115,0.20950704225352115,61.0,False,,pls,2,2,12.0,2.0,returns,,,,ported_legacy_v2,pls_H12_k2,0.04393403270776767,0.03924292567086418,-0.002989471125259799,-0.02799367512841348,0.5708345372217636,0.5708345372217636,0.5180973973616043,0.4732718293301915,234.0,192.0,240.0,0.5800241867056645,0.9425475285901042,1,trailing_holdout,240,False,False,False,False,True,0.92,0.9,0.33999999999999997,0.43999999999999995,0.03734392780160252,-0.00044842066878896983,0.0,0.03689550713281355,regime_mean,8,True,False,True,True,8.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.20950704225352115,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__regime_dcc__gated_cross,regime_dcc__gated_cross,regime_dcc,asset_regime_dcc,factor_apt,regime_gated,pure_qp,1.0,0.0860904451131359,0.0860904451131359,0.0874328034111862,0.0708320323871424,0.0708320323871424,0.0429754365861768,0.005039295321805,0.0378165494478775,0.016600771024043795,0.016600771024043795,-0.0013423582980502946,0.0444573668250094,0.0823935080893812,0.0496162539633087,1.105435110513107,,cuda:0,0.323943661971831,0.3802816901408451,0.22535211267605637,0.22535211267605637,0.14084507042253525,0.2042253521126761,0.2042253521126761,0.2042253521126761,62.0,False,,pls,2,2,1.0,2.0,returns,,,,ported_legacy_v2,pls_H1_k2,0.04599483683163494,0.042465320953960495,-0.0006814833690415023,-0.02672979464824226,0.5853276715012625,0.5853276715012625,0.5174663350017368,0.4730424408508606,234.0,192.0,240.0,0.6312442468279548,0.845405750264634,1,trailing_holdout,240,False,False,False,False,True,1.0,0.98,0.43999999999999995,0.42000000000000004,0.0390956113068897,-0.00010222250535622534,0.0,0.03899338880153347,baseline_mean,1,True,False,True,True,1.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.2042253521126761,
pls_H1_k2__rolling240m_annual__regime_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__regime_mean__const__zero_cross,const__zero_cross,const,constant,factor_apt_regime,zero,pure_qp,1.0,0.0842804401271573,0.0842804401271573,0.0842804401271573,0.0696167556343284,0.0696167556343284,0.0429754365861768,0.005039295321805,0.0378165494478775,0.014663684492828899,0.014663684492828899,0.0,0.041305003540980496,0.0792411448053523,0.0464638906792798,1.066902207285443,,cuda:1,0.23239436619718312,0.16901408450704225,0.04225352112676062,0.04225352112676062,0.6690140845070423,0.19894366197183103,0.19894366197183103,0.19894366197183103,63.0,False,,pls,2,2,1.0,2.0,returns,,,,ported_legacy_v2,pls_H1_k2,0.04599483683163494,0.042465320953960495,-0.0006814833690415023,-0.02672979464824226,0.5853276715012625,0.5853276715012625,0.5174663350017368,0.4730424408508606,234.0,192.0,240.0,0.6312442468279548,0.845405750264634,1,trailing_holdout,240,False,False,False,False,True,1.0,0.98,0.43999999999999995,0.42000000000000004,0.0390956113068897,-0.00010222250535622534,0.0,0.03899338880153347,regime_mean,2,True,False,True,True,2.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.19894366197183103,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__dcc,dcc,dcc,asset_dcc,factor_apt,estimated,pure_qp,1.0,0.0861937622511863,0.0861937622511863,0.0879706722394457,0.0717013733388092,0.0717013733388092,0.0429754365861768,0.005039295321805,0.0378165494478775,0.016269298900636497,0.016269298900636497,-0.001776909988259398,0.0449952356532689,0.0829313769176407,0.0501541227915682,1.1110442780475407,,cuda:0,0.5845070422535211,0.295774647887324,0.23943661971830987,0.23943661971830987,0.07042253521126762,0.1971830985915493,0.1971830985915493,0.1971830985915493,64.0,False,,pls,2,2,1.0,2.0,returns,,,,ported_legacy_v2,pls_H1_k2,0.04599483683163494,0.042465320953960495,-0.0006814833690415023,-0.02672979464824226,0.5853276715012625,0.5853276715012625,0.5174663350017368,0.4730424408508606,234.0,192.0,240.0,0.6312442468279548,0.845405750264634,1,trailing_holdout,240,False,False,False,False,True,1.0,0.98,0.43999999999999995,0.42000000000000004,0.0390956113068897,-0.00010222250535622534,0.0,0.03899338880153347,baseline_mean,1,True,False,True,True,1.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.1971830985915493,
pls_H12_k2__rolling240m_annual__baseline_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__baseline_mean__regime_dcc,regime_dcc,regime_dcc,asset_regime_dcc,factor_apt,estimated,pure_qp,1.0,0.08591428298542629,0.08591428298542629,0.0870252726658808,0.071569025376498,0.071569025376498,0.0429754365861768,0.005039295321805,0.0378165494478775,0.015456247289382802,0.015456247289382802,-0.001110989680454505,0.044049836079703995,0.0819859773440758,0.0492087232180033,1.1096470179210385,,cuda:0,0.5211267605633803,0.18309859154929575,0.19718309859154926,0.19718309859154926,0.15492957746478875,0.18661971830985913,0.18661971830985913,0.18661971830985913,65.0,False,,pls,2,2,12.0,2.0,returns,,,,ported_legacy_v2,pls_H12_k2,0.04393403270776767,0.03924292567086418,-0.002989471125259799,-0.02799367512841348,0.5708345372217636,0.5708345372217636,0.5180973973616043,0.4732718293301915,234.0,192.0,240.0,0.5800241867056645,0.9425475285901042,1,trailing_holdout,240,False,False,False,False,True,0.92,0.9,0.33999999999999997,0.43999999999999995,0.03734392780160252,-0.00044842066878896983,0.0,0.03689550713281355,baseline_mean,7,True,False,True,True,7.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.18661971830985913,
pls_H24_k2__rolling240m_annual__baseline_mean,pls_H24_k2,rolling240m_annual,rolling,240,12,1,pls_H24_k2__rolling240m_annual__baseline_mean__const,const,const,constant,factor_apt,estimated,pure_qp,1.0,0.0851721506470659,0.0851721506470659,0.0853138038165928,0.0728831541765738,0.0728831541765738,0.0429754365861768,0.005039295321805,0.0378165494478775,0.012430649640018998,0.012430649640018998,-0.000141653169526898,0.042338367230416,0.0802745084947878,0.047497254368715304,1.091900612188368,,cuda:0,0.9929577464788732,0.05633802816901412,0.11267605633802813,0.11267605633802813,0.3943661971830986,0.18309859154929575,0.18309859154929575,0.18309859154929575,66.0,False,,pls,2,2,24.0,2.0,returns,,,,ported_legacy_v2,pls_H24_k2,0.045385471265688655,0.04069564419146765,-0.0014508100518091124,-0.02555646753235403,0.5673885129999838,0.5673885129999838,0.5231782370043916,0.4893649063636906,234.0,192.0,240.0,0.5243822287088782,0.9495517793728344,1,trailing_holdout,240,False,False,False,False,True,0.98,0.96,0.31999999999999995,0.48,0.03857765057583536,-0.00021762150777136685,0.0,0.03836002906806399,baseline_mean,3,True,False,True,True,3.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.18309859154929575,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__adcc,adcc,adcc,asset_adcc,factor_apt,estimated,pure_qp,1.0,0.08597429242909409,0.08597429242909409,0.0878378061501242,0.0716881036398699,0.0716881036398699,0.0429754365861768,0.005039295321805,0.0378165494478775,0.0161497025102543,0.0161497025102543,-0.0018635137210301078,0.044862369563947395,0.0827985108283192,0.0500212567022467,1.1095213986622028,,cuda:0,0.556338028169014,0.2676056338028169,0.21126760563380287,0.21126760563380287,0.04225352112676062,0.1690140845070423,0.1690140845070423,0.1690140845070423,67.0,False,,pls,2,2,1.0,2.0,returns,,,,ported_legacy_v2,pls_H1_k2,0.04599483683163494,0.042465320953960495,-0.0006814833690415023,-0.02672979464824226,0.5853276715012625,0.5853276715012625,0.5174663350017368,0.4730424408508606,234.0,192.0,240.0,0.6312442468279548,0.845405750264634,1,trailing_holdout,240,False,False,False,False,True,1.0,0.98,0.43999999999999995,0.42000000000000004,0.0390956113068897,-0.00010222250535622534,0.0,0.03899338880153347,baseline_mean,1,True,False,True,True,1.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.1690140845070423,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__regime_dcc,regime_dcc,regime_dcc,asset_regime_dcc,factor_apt,estimated,pure_qp,1.0,0.0854087667415362,0.0854087667415362,0.0874139974979536,0.0710148412165119,0.0710148412165119,0.0429754365861768,0.005039295321805,0.0378165494478775,0.0163991562814417,0.0163991562814417,-0.0020052307564173977,0.0444385609117768,0.0823747021761486,0.049597448050076105,1.107541909921164,,cuda:0,0.3943661971830986,0.3380281690140845,0.14084507042253525,0.14084507042253525,0.014084507042253502,0.10915492957746482,0.10915492957746482,0.10915492957746482,68.0,False,,pls,2,2,2.0,2.0,returns,,,,ported_legacy_v2,pls_H2_k2,0.04530791445315138,0.0414605120053011,-0.0028440520814641485,-0.029376634484264356,0.5821860685293003,0.5821860685293003,0.5193710348464198,0.46920263686039004,234.0,192.0,240.0,0.6374434350520934,0.8448145814569078,1,trailing_holdout,240,False,False,False,False,True,0.96,0.92,0.42000000000000004,0.45999999999999996,0.038511727285178675,-0.00042660781221962225,0.0,0.038085119472959054,baseline_mean,5,True,False,True,True,5.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.10915492957746482,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__regime_dcc,regime_dcc,regime_dcc,asset_regime_dcc,factor_apt,estimated,pure_qp,1.0,0.0849900424457613,0.0849900424457613,0.0868826020774989,0.0708320323871424,0.0708320323871424,0.0429754365861768,0.005039295321805,0.0378165494478775,0.016050569690356495,0.016050569690356495,-0.0018925596317375948,0.0439071654913221,0.0818433067556939,0.0490660526296214,1.100811220791322,,cuda:0,0.323943661971831,0.2535211267605634,0.08450704225352113,0.08450704225352113,0.028169014084507005,0.0704225352112676,0.0704225352112676,0.0704225352112676,69.0,False,,pls,2,2,1.0,2.0,returns,,,,ported_legacy_v2,pls_H1_k2,0.04599483683163494,0.042465320953960495,-0.0006814833690415023,-0.02672979464824226,0.5853276715012625,0.5853276715012625,0.5174663350017368,0.4730424408508606,234.0,192.0,240.0,0.6312442468279548,0.845405750264634,1,trailing_holdout,240,False,False,False,False,True,1.0,0.98,0.43999999999999995,0.42000000000000004,0.0390956113068897,-0.00010222250535622534,0.0,0.03899338880153347,baseline_mean,1,True,False,True,True,1.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.0704225352112676,
pls_H12_k2__rolling240m_annual__baseline_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__baseline_mean__const,const,const,constant,factor_apt,estimated,pure_qp,1.0,0.08281496883451969,0.08281496883451969,0.0838632902054718,0.0725646345587435,0.0725646345587435,0.0429754365861768,0.005039295321805,0.0378165494478775,0.0112986556467283,0.0112986556467283,-0.0010483213709521072,0.040887853619295,0.0788239948836668,0.0460467407575943,1.08213011391688,,cuda:0,0.9084507042253521,0.0,0.028169014084507005,0.028169014084507005,0.18309859154929575,0.06690140845070419,0.06690140845070419,0.06690140845070419,70.0,False,,pls,2,2,12.0,2.0,returns,,,,ported_legacy_v2,pls_H12_k2,0.04393403270776767,0.03924292567086418,-0.002989471125259799,-0.02799367512841348,0.5708345372217636,0.5708345372217636,0.5180973973616043,0.4732718293301915,234.0,192.0,240.0,0.5800241867056645,0.9425475285901042,1,trailing_holdout,240,False,False,False,False,True,0.92,0.9,0.33999999999999997,0.43999999999999995,0.03734392780160252,-0.00044842066878896983,0.0,0.03689550713281355,baseline_mean,7,True,False,True,True,7.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.06690140845070419,
